scheduler,dag_type,cluster,n_tasks,n_edges,ccr,edge_density,seed,makespan,speedup,efficiency,imbalance,slr,runtime_ms,seq_time,cp_length
HEFT,random,cpu_gpu,20,68,1.0,0.4,5,43.34910605967357,4.636244709665032,1.159061177416258,1.1476570450311454,0.24465653841609494,0.6267140000204563,200.97706363786997,177.18351751527032
CPOP,random,cpu_gpu,20,68,1.0,0.4,5,51.50559108198946,3.9020436309126816,0.9755109077281704,0.9100188568048795,0.29069064551983803,1.3652009999987058,200.97706363786997,177.18351751527032
HEFT-LC,random,cpu_gpu,20,68,1.0,0.4,5,43.34910605967357,4.636244709665032,1.159061177416258,1.1476570450311454,0.24465653841609494,0.6784180000067863,200.97706363786997,177.18351751527032
Random,random,cpu_gpu,20,68,1.0,0.4,5,143.07317459081213,1.4047152040392086,0.35117880100980214,0.6166069162812972,0.807485801146721,0.13038500003403897,200.97706363786997,177.18351751527032
HEFT,random,edge_cloud,20,68,1.0,0.4,5,61.06591450841461,3.2911496578042114,0.8227874144510529,1.0020902972277697,0.344647828222237,0.6307950000064011,200.97706363786997,177.18351751527032
CPOP,random,edge_cloud,20,68,1.0,0.4,5,64.64882698580335,3.108750351835522,0.7771875879588805,1.122457450064254,0.36486930552234736,1.1981720000449059,200.97706363786997,177.18351751527032
HEFT-LC,random,edge_cloud,20,68,1.0,0.4,5,63.591147137311054,3.1604566466446085,0.7901141616611521,1.0000046840333663,0.3588999023672195,0.711289999969722,200.97706363786997,177.18351751527032
Random,random,edge_cloud,20,68,1.0,0.4,5,917.8886806207498,0.2189558144479494,0.05473895361198735,0.8075498912210551,5.1804405595551115,0.1307810000525933,200.97706363786997,177.18351751527032
HEFT,random,highly_hetero,20,68,1.0,0.4,5,80.84084370115946,2.4860832029513746,0.6215208007378437,0.8243483817414612,0.45625487536780784,0.6996950000370816,200.97706363786997,177.18351751527032
CPOP,random,highly_hetero,20,68,1.0,0.4,5,68.69562294712283,2.925616728049301,0.7314041820123253,0.9271777867902017,0.38770887896613965,1.2248050000494004,200.97706363786997,177.18351751527032
HEFT-LC,random,highly_hetero,20,68,1.0,0.4,5,63.032811239536656,3.1884515331883097,0.7971128832970774,0.8639675287585195,0.35574872947256087,0.7180370000128278,200.97706363786997,177.18351751527032
Random,random,highly_hetero,20,68,1.0,0.4,5,174.4354507242416,1.1521572180622104,0.2880393045155526,0.7262385319137799,0.984490279741783,0.13628800002152275,200.97706363786997,177.18351751527032
HEFT,random,homogeneous,20,70,1.0,0.4,6,105.82627525071302,1.9269473269815138,0.48173683174537846,0.5879494986292522,0.6803663543377559,0.6735520000233919,203.9216582187714,155.5430755445285
CPOP,random,homogeneous,20,70,1.0,0.4,6,113.17545103970923,1.8018188250667768,0.4504547062666942,0.5559327870445653,0.7276148465208252,1.3592010000138544,203.9216582187714,155.5430755445285
HEFT-LC,random,homogeneous,20,70,1.0,0.4,6,101.46773142120784,2.0097193005356733,0.5024298251339183,0.14937869547651267,0.652344895881655,0.8294630000023062,203.9216582187714,155.5430755445285
Random,random,homogeneous,20,70,1.0,0.4,6,134.99556757716337,1.5105803981468497,0.37764509953671244,0.22213129313619231,0.8678982790109301,0.19021299999621988,203.9216582187714,155.5430755445285
HEFT,random,cpu_gpu,20,70,1.0,0.4,6,50.69895853954711,4.0222060589214035,1.0055515147303509,0.9912617235664201,0.3259480266933074,0.6584700000189514,203.9216582187714,155.5430755445285
CPOP,random,cpu_gpu,20,70,1.0,0.4,6,46.32905599062372,4.40159320880706,1.100398302201765,0.821403104612439,0.2978535420392967,1.2892780000015591,203.9216582187714,155.5430755445285
HEFT-LC,random,cpu_gpu,20,70,1.0,0.4,6,49.616262302312876,4.1099762206244534,1.0274940551561134,0.5241089358479506,0.3189872781453961,0.7370259999675,203.9216582187714,155.5430755445285
Random,random,cpu_gpu,20,70,1.0,0.4,6,120.35633436842389,1.694315960093508,0.423578990023377,0.49240055388168485,0.7737813717973485,0.13879400000860187,203.9216582187714,155.5430755445285
HEFT,random,edge_cloud,20,70,1.0,0.4,6,61.349888938941255,3.323912426666743,0.8309781066666857,1.0204378857993504,0.3944237872638577,0.6612720000021,203.9216582187714,155.5430755445285
CPOP,random,edge_cloud,20,70,1.0,0.4,6,333.5979369898074,0.6112797340980017,0.15281993352450043,0.49080735536105474,2.14473023515795,1.3863359999959357,203.9216582187714,155.5430755445285
HEFT-LC,random,edge_cloud,20,70,1.0,0.4,6,58.441218887243,3.4893464253752073,0.8723366063438018,1.0032938994747522,0.37572369379125836,0.7231779999870014,203.9216582187714,155.5430755445285
Random,random,edge_cloud,20,70,1.0,0.4,6,719.684528517137,0.28334867589683865,0.07083716897420966,0.6778439223031228,4.626914608687337,0.13216500002499743,203.9216582187714,155.5430755445285
HEFT,random,highly_hetero,20,70,1.0,0.4,6,57.559619457948365,3.542790243214716,0.885697560803679,0.7492763271959291,0.3700558141623626,0.6561790000318979,203.9216582187714,155.5430755445285
CPOP,random,highly_hetero,20,70,1.0,0.4,6,59.120469851710524,3.4492563866670856,0.8623140966667714,0.8621858963686697,0.3800906574898325,1.2719220000008136,203.9216582187714,155.5430755445285
HEFT-LC,random,highly_hetero,20,70,1.0,0.4,6,55.83971650196928,3.65191070072105,0.9129776751802625,0.7255519794420767,0.35899840803895905,0.6816729999741256,203.9216582187714,155.5430755445285
Random,random,highly_hetero,20,70,1.0,0.4,6,153.89321462011128,1.3250854413702151,0.3312713603425538,0.7015014882370076,0.9893929002069597,0.17069699998728538,203.9216582187714,155.5430755445285
HEFT,random,homogeneous,20,73,1.0,0.4,7,110.58701438200501,1.7539727312825457,0.43849318282063643,0.8091895710942831,0.6239162889710449,0.6480149999674722,193.9666076599875,177.24655748992186
CPOP,random,homogeneous,20,73,1.0,0.4,7,119.52189799762652,1.6228541456381431,0.4057135364095358,0.583763768084514,0.6743256381970774,1.3258139999834384,193.9666076599875,177.24655748992186
HEFT-LC,random,homogeneous,20,73,1.0,0.4,7,115.91116979353768,1.6734073860654073,0.4183518465163518,0.616871483177816,0.6539544205259294,0.7103439999696093,193.9666076599875,177.24655748992186
Random,random,homogeneous,20,73,1.0,0.4,7,156.84595214185723,1.2366695156057135,0.30916737890142837,0.5006090425127762,0.8849026709631604,0.17256199998882948,193.9666076599875,177.24655748992186
HEFT,random,cpu_gpu,20,73,1.0,0.4,7,46.59315760932887,4.162984816061308,1.040746204015327,1.1514197086344566,0.2628720030964671,0.6867479999641546,193.9666076599875,177.24655748992186
CPOP,random,cpu_gpu,20,73,1.0,0.4,7,59.313838251368196,3.2701746064378705,0.8175436516094676,0.6119881182627303,0.33464028351998176,1.377359000002798,193.9666076599875,177.24655748992186
HEFT-LC,random,cpu_gpu,20,73,1.0,0.4,7,54.05494846252545,3.5883228673219114,0.8970807168304779,0.7435557475269184,0.30497037137434385,0.7441770000014003,193.9666076599875,177.24655748992186
Random,random,cpu_gpu,20,73,1.0,0.4,7,138.9699469232351,1.3957449934634552,0.3489362483658638,0.7021750221568442,0.7840487786688713,0.13717400003088187,193.9666076599875,177.24655748992186
HEFT,random,edge_cloud,20,73,1.0,0.4,7,59.89851539234566,3.238254009961225,0.8095635024903063,1.0250628423938113,0.3379389492275553,0.6456749999870226,193.9666076599875,177.24655748992186
CPOP,random,edge_cloud,20,73,1.0,0.4,7,62.36287991405675,3.110289453073621,0.7775723632684053,1.0001688093157568,0.35184254519359376,1.3314380000224446,193.9666076599875,177.24655748992186
HEFT-LC,random,edge_cloud,20,73,1.0,0.4,7,55.73433597998016,3.4801994901250914,0.8700498725312729,1.0002934851900647,0.314445238143196,0.7087229999456213,193.9666076599875,177.24655748992186
Random,random,edge_cloud,20,73,1.0,0.4,7,667.452792031133,0.29060723091699947,0.07265180772924987,0.8598366604921999,3.765674219478615,0.17567100002224834,193.9666076599875,177.24655748992186
HEFT,random,highly_hetero,20,73,1.0,0.4,7,61.66527081743898,3.1454756476174204,0.7863689119043551,0.8651069242991127,0.347906733370239,0.6393000000457505,193.9666076599875,177.24655748992186
CPOP,random,highly_hetero,20,73,1.0,0.4,7,68.39870012029667,2.8358230100695985,0.7089557525173996,0.6373119662990291,0.38589578883181286,1.2804030000097555,193.9666076599875,177.24655748992186
HEFT-LC,random,highly_hetero,20,73,1.0,0.4,7,61.66527081743898,3.1454756476174204,0.7863689119043551,0.8651069242991127,0.347906733370239,0.7226909999644704,193.9666076599875,177.24655748992186
Random,random,highly_hetero,20,73,1.0,0.4,7,121.07796434483964,1.6019975947692282,0.40049939869230705,0.22794241740051857,0.6831047443712641,0.1757690000090406,193.9666076599875,177.24655748992186
HEFT,random,homogeneous,20,68,1.0,0.4,8,133.17955125198253,1.4584267707586207,0.3646066926896552,0.4015172954555087,0.7425450696416611,0.6246539999779088,194.2326228635111,179.35551213915215
CPOP,random,homogeneous,20,68,1.0,0.4,8,140.22646466342073,1.3851352762099431,0.3462838190524858,0.8542764700991788,0.7818352666776511,1.3153630000033445,194.2326228635111,179.35551213915215
HEFT-LC,random,homogeneous,20,68,1.0,0.4,8,127.79037595710105,1.5199315395136999,0.37998288487842496,0.10350170268987545,0.7124976223644327,0.6575759999805086,194.2326228635111,179.35551213915215
Random,random,homogeneous,20,68,1.0,0.4,8,186.50045945109352,1.0414592191095657,0.26036480477739143,0.1534360475735987,1.039836786874986,0.16227999998363885,194.2326228635111,179.35551213915215
HEFT,random,cpu_gpu,20,68,1.0,0.4,8,51.56431158984448,3.7668033737846884,0.9417008434461721,1.192241926317859,0.287497780106354,0.6835270000351557,194.2326228635111,179.35551213915215
CPOP,random,cpu_gpu,20,68,1.0,0.4,8,53.564423473657676,3.6261497887498466,0.9065374471874617,1.0087935301135016,0.2986494411841659,1.2307329999998728,194.2326228635111,179.35551213915215
HEFT-LC,random,cpu_gpu,20,68,1.0,0.4,8,51.56431158984448,3.7668033737846884,0.9417008434461721,1.192241926317859,0.287497780106354,0.6712460000244391,194.2326228635111,179.35551213915215
Random,random,cpu_gpu,20,68,1.0,0.4,8,142.96018119009182,1.3586484099739853,0.3396621024934963,0.5591764555228124,0.7970771541115325,0.1290369999651375,194.2326228635111,179.35551213915215
HEFT,random,edge_cloud,20,68,1.0,0.4,8,59.79841390578818,3.2481233226272974,0.8120308306568244,1.000576943024397,0.3334071710012116,0.7695749999925283,194.2326228635111,179.35551213915215
CPOP,random,edge_cloud,20,68,1.0,0.4,8,67.6277208880249,2.8720858889376624,0.7180214722344156,1.1048821657982222,0.3770596179701254,1.287538000042332,194.2326228635111,179.35551213915215
HEFT-LC,random,edge_cloud,20,68,1.0,0.4,8,61.80071282028442,3.142886449033958,0.7857216122584895,1.0000253274615694,0.34457102590934935,0.690681999969911,194.2326228635111,179.35551213915215
Random,random,edge_cloud,20,68,1.0,0.4,8,850.9374350816863,0.22825723120862065,0.05706430780215516,1.050843155368325,4.744417525464678,0.12870799997699578,194.2326228635111,179.35551213915215
HEFT,random,highly_hetero,20,68,1.0,0.4,8,66.27647080859663,2.930642209728486,0.7326605524321215,1.2455368060537049,0.36952569797339896,0.6467219999990448,194.2326228635111,179.35551213915215
CPOP,random,highly_hetero,20,68,1.0,0.4,8,66.27647080859663,2.930642209728486,0.7326605524321215,1.006437492697411,0.36952569797339896,1.2071240000182115,194.2326228635111,179.35551213915215
HEFT-LC,random,highly_hetero,20,68,1.0,0.4,8,66.41552422767708,2.924506357845916,0.731126589461479,0.9173296872477199,0.3703009929025705,0.730924999970739,194.2326228635111,179.35551213915215
Random,random,highly_hetero,20,68,1.0,0.4,8,215.5565534823778,0.9010750066542978,0.22526875166357446,0.8515438387870546,1.2018395805707898,0.1328910000211181,194.2326228635111,179.35551213915215
HEFT,random,homogeneous,20,78,1.0,0.4,9,144.7920790748093,1.308777374268016,0.327194343567004,0.3467948432079094,0.65759953679917,0.7098739999946702,189.50059706633584,220.18275709191778
CPOP,random,homogeneous,20,78,1.0,0.4,9,147.05777456189034,1.288613251702535,0.32215331292563376,1.0089486844898157,0.6678896045456431,1.2761670000145386,189.50059706633584,220.18275709191778
HEFT-LC,random,homogeneous,20,78,1.0,0.4,9,136.08196011572562,1.3925475272782843,0.3481368818195711,0.0677433223077726,0.6180409488601175,0.733674000002793,189.50059706633584,220.18275709191778
Random,random,homogeneous,20,78,1.0,0.4,9,227.97441247101403,0.831236255912843,0.20780906397821075,0.4381165795817258,1.0353872186996167,0.13870999998744082,189.50059706633584,220.18275709191778
HEFT,random,cpu_gpu,20,78,1.0,0.4,9,58.502083513365385,3.239211079089902,0.8098027697724755,1.4049476657717028,0.26569784249246653,0.8095079999748123,189.50059706633584,220.18275709191778
CPOP,random,cpu_gpu,20,78,1.0,0.4,9,57.78099288793188,3.2796355270993427,0.8199088817748357,1.4380029132569383,0.26242287839011186,1.3002860000028704,189.50059706633584,220.18275709191778
HEFT-LC,random,cpu_gpu,20,78,1.0,0.4,9,62.82896188934031,3.0161344604117497,0.7540336151029374,0.9454097222404486,0.2853491468594503,0.7437620000132483,189.50059706633584,220.18275709191778
Random,random,cpu_gpu,20,78,1.0,0.4,9,133.1751911868246,1.4229421814795462,0.35573554536988655,0.3589385327210783,0.6048393295903235,0.1467199999751756,189.50059706633584,220.18275709191778
HEFT,random,edge_cloud,20,78,1.0,0.4,9,63.76453050957239,2.971881005818554,0.7429702514546385,1.017343391474129,0.28959820174725653,0.6998909999538228,189.50059706633584,220.18275709191778
CPOP,random,edge_cloud,20,78,1.0,0.4,9,80.80207953219109,2.345244060096744,0.586311015024186,1.1440049942462092,0.3669773264691174,1.2836939999942842,189.50059706633584,220.18275709191778
HEFT-LC,random,edge_cloud,20,78,1.0,0.4,9,62.02086424301913,3.055433028533868,0.763858257133467,1.0156326253814134,0.2816790245619816,0.7638039999733337,189.50059706633584,220.18275709191778
Random,random,edge_cloud,20,78,1.0,0.4,9,974.2322810005533,0.1945127468694791,0.04862818671736977,0.9387251721916796,4.42465292862987,0.14940699998078344,189.50059706633584,220.18275709191778
HEFT,random,highly_hetero,20,78,1.0,0.4,9,68.59329491922824,2.7626694021548537,0.6906673505387134,1.4008227710120547,0.3115289127322227,0.6897060000028432,189.50059706633584,220.18275709191778
CPOP,random,highly_hetero,20,78,1.0,0.4,9,78.45319809985936,2.415460448471833,0.6038651121179582,1.2780017278602913,0.35630945463685054,1.3160909999783144,189.50059706633584,220.18275709191778
HEFT-LC,random,highly_hetero,20,78,1.0,0.4,9,70.9264761666807,2.671789257103372,0.667947314275843,0.8546089427606959,0.32212547932203267,0.7435450000343735,189.50059706633584,220.18275709191778
Random,random,highly_hetero,20,78,1.0,0.4,9,264.4762740517732,0.7165126540962978,0.17912816352407446,1.1549526155522787,1.2011670556989373,0.14493200001197692,189.50059706633584,220.18275709191778
HEFT,random,homogeneous,20,115,1.0,0.6,0,155.04624623350344,1.373120853761657,0.34328021344041426,1.2128285249656678,0.5022659201439751,0.9222099999988131,212.89723400068834,308.6935426338686
CPOP,random,homogeneous,20,115,1.0,0.6,0,155.04624623350344,1.373120853761657,0.34328021344041426,1.2128285249656678,0.5022659201439751,1.5838990000247577,212.89723400068834,308.6935426338686
HEFT-LC,random,homogeneous,20,115,1.0,0.6,0,187.97307486865054,1.1325943045271456,0.2831485761317864,0.36327527291266354,0.6089310235154458,0.9720209999954932,212.89723400068834,308.6935426338686
Random,random,homogeneous,20,115,1.0,0.6,0,311.7296554013062,0.6829547022936088,0.1707386755734022,0.5967526980267249,1.0098353620925549,0.23898399996369335,212.89723400068834,308.6935426338686
HEFT,random,cpu_gpu,20,115,1.0,0.6,0,71.28628438577664,2.9865104603932275,0.7466276150983069,1.187878364744927,0.23092897822720893,0.8687510000413567,212.89723400068834,308.6935426338686
CPOP,random,cpu_gpu,20,115,1.0,0.6,0,71.28628438577664,2.9865104603932275,0.7466276150983069,1.187878364744927,0.23092897822720893,1.708446999998614,212.89723400068834,308.6935426338686
HEFT-LC,random,cpu_gpu,20,115,1.0,0.6,0,75.4369716414498,2.8221869113805895,0.7055467278451474,1.0275441795542106,0.24437495840631543,0.9088140000130807,212.89723400068834,308.6935426338686
Random,random,cpu_gpu,20,115,1.0,0.6,0,200.0182660244135,1.064388959229868,0.266097239807467,0.8765660969653414,0.6479509234880519,0.17174999999269858,212.89723400068834,308.6935426338686
HEFT,random,edge_cloud,20,115,1.0,0.6,0,74.699712388233,2.8500408795981493,0.7125102198995373,1.1297881751388679,0.24198663746209909,0.8407550000129049,212.89723400068834,308.6935426338686
CPOP,random,edge_cloud,20,115,1.0,0.6,0,72.08590196986371,2.953382397707839,0.7383455994269598,1.1878783647449274,0.2335193064124521,1.6931430000113323,212.89723400068834,308.6935426338686
HEFT-LC,random,edge_cloud,20,115,1.0,0.6,0,81.9633626607025,2.597468272281639,0.6493670680704098,1.000059931378375,0.2655169329470444,0.9126900000069327,212.89723400068834,308.6935426338686
Random,random,edge_cloud,20,115,1.0,0.6,0,1370.5425527105076,0.1553379233498761,0.03883448083746902,0.6475587562101073,4.439816074598177,0.1727759999994305,212.89723400068834,308.6935426338686
HEFT,random,highly_hetero,20,115,1.0,0.6,0,81.70942176964687,2.605540822463324,0.651385205615831,1.1045147828077426,0.26469430190368365,0.9065849999956299,212.89723400068834,308.6935426338686
CPOP,random,highly_hetero,20,115,1.0,0.6,0,81.70942176964687,2.605540822463324,0.651385205615831,1.1045147828077426,0.26469430190368365,1.6305220000276677,212.89723400068834,308.6935426338686
HEFT-LC,random,highly_hetero,20,115,1.0,0.6,0,81.70942176964687,2.605540822463324,0.651385205615831,1.1045147828077426,0.26469430190368365,0.9599709999861261,212.89723400068834,308.6935426338686
Random,random,highly_hetero,20,115,1.0,0.6,0,302.3720795687399,0.7040902529900723,0.17602256324751808,0.7964457335497912,0.9795218811148686,0.18831799997087728,212.89723400068834,308.6935426338686
HEFT,random,homogeneous,20,114,1.0,0.6,1,165.5444258798987,1.1931171279491584,0.2982792819872896,0.922453671839697,0.5964112135512638,0.8736040000485445,197.51388995381706,277.5675945027642
CPOP,random,homogeneous,20,114,1.0,0.6,1,147.6879420421197,1.3373731614290307,0.3343432903572577,1.0835556686879877,0.5320791942830664,1.6370330000086142,197.51388995381706,277.5675945027642
HEFT-LC,random,homogeneous,20,114,1.0,0.6,1,159.1494996320512,1.2410588183466686,0.31026470458666716,0.25997895114227537,0.5733720462475178,0.9280870000338837,197.51388995381706,277.5675945027642
Random,random,homogeneous,20,114,1.0,0.6,1,233.6114526888822,0.8454803378876337,0.21137008447190841,0.6525424896397005,0.8416380633602952,0.16967200002682148,197.51388995381706,277.5675945027642
HEFT,random,cpu_gpu,20,114,1.0,0.6,1,51.256758644522144,3.8534213863116675,0.9633553465779169,1.4745157283413115,0.18466405898838342,0.8473929999581742,197.51388995381706,277.5675945027642
CPOP,random,cpu_gpu,20,114,1.0,0.6,1,51.256758644522144,3.8534213863116675,0.9633553465779169,1.474515728341312,0.18466405898838342,1.7111330000147973,197.51388995381706,277.5675945027642
HEFT-LC,random,cpu_gpu,20,114,1.0,0.6,1,51.256758644522144,3.8534213863116675,0.9633553465779169,1.4745157283413115,0.18466405898838342,0.8807890000070984,197.51388995381706,277.5675945027642
Random,random,cpu_gpu,20,114,1.0,0.6,1,202.5018395571312,0.9753683738665153,0.24384209346662883,0.7784381273601583,0.7295586501006858,0.17205000000330983,197.51388995381706,277.5675945027642
HEFT,random,edge_cloud,20,114,1.0,0.6,1,73.49620849532349,2.6874024388126734,0.6718506097031683,1.1667104894054574,0.26478670403504745,0.8590930000309527,197.51388995381706,277.5675945027642
CPOP,random,edge_cloud,20,114,1.0,0.6,1,72.68767264155737,2.7172955574986095,0.6793238893746524,1.1481121190141157,0.26187377086208635,1.7250399999966248,197.51388995381706,277.5675945027642
HEFT-LC,random,edge_cloud,20,114,1.0,0.6,1,73.86474605974989,2.673994029493396,0.668498507373349,1.0008053632759661,0.2661144439143608,0.910142000009273,197.51388995381706,277.5675945027642
Random,random,edge_cloud,20,114,1.0,0.6,1,1006.241907472747,0.19628867421144106,0.049072168552860264,0.6759817081910225,3.6252139205058613,0.17464000001155,197.51388995381706,277.5675945027642
HEFT,random,highly_hetero,20,114,1.0,0.6,1,77.53837775724176,2.547304904575078,0.6368262261437695,1.1342290993881654,0.2793495324846704,0.8989490000317346,197.51388995381706,277.5675945027642
CPOP,random,highly_hetero,20,114,1.0,0.6,1,77.53837775724175,2.5473049045750784,0.6368262261437696,1.1342290993881654,0.27934953248467037,1.7664330000002337,197.51388995381706,277.5675945027642
HEFT-LC,random,highly_hetero,20,114,1.0,0.6,1,77.53837775724176,2.547304904575078,0.6368262261437695,1.1342290993881654,0.2793495324846704,0.8900500000095235,197.51388995381706,277.5675945027642
Random,random,highly_hetero,20,114,1.0,0.6,1,253.48759181735244,0.7791856340492335,0.19479640851230837,1.2301314740668572,0.9132463473319038,0.1850209999929575,197.51388995381706,277.5675945027642
HEFT,random,homogeneous,20,110,1.0,0.6,2,170.42412369424375,1.248841917201667,0.31221047930041673,1.2337439827371062,0.6092858681136081,0.8401479999520234,212.83278937173338,279.7112695587193
CPOP,random,homogeneous,20,110,1.0,0.6,2,163.1163153506119,1.3047915465369477,0.32619788663423693,1.1444141575701339,0.5831596117237213,1.562024999998357,212.83278937173338,279.7112695587193
HEFT-LC,random,homogeneous,20,110,1.0,0.6,2,176.21612786626667,1.2077940421733457,0.30194851054333643,0.3486957928057662,0.6299929500311889,0.8993569999802276,212.83278937173338,279.7112695587193
Random,random,homogeneous,20,110,1.0,0.6,2,244.84897755572428,0.8692410787106332,0.2173102696776583,0.5615449039663153,0.8753632913754429,0.17570699998259443,212.83278937173338,279.7112695587193
HEFT,random,cpu_gpu,20,110,1.0,0.6,2,68.11946519011585,3.1244048786603726,0.7811012196650932,1.0760793623811133,0.24353493263815615,0.8378359999596796,212.83278937173338,279.7112695587193
CPOP,random,cpu_gpu,20,110,1.0,0.6,2,58.62615053193872,3.6303388068398763,0.9075847017099691,1.5401143172214156,0.2095952394925991,1.558337999995274,212.83278937173338,279.7112695587193
HEFT-LC,random,cpu_gpu,20,110,1.0,0.6,2,64.06872536732976,3.3219451167708436,0.8304862791927109,1.060054117558002,0.22905307129171612,0.9444910000411255,212.83278937173338,279.7112695587193
Random,random,cpu_gpu,20,110,1.0,0.6,2,222.6185088241872,0.9560426511517869,0.23901066278794672,0.6525307122571907,0.7958868056170803,0.17292300003646233,212.83278937173338,279.7112695587193
HEFT,random,edge_cloud,20,110,1.0,0.6,2,85.39884077966383,2.4922210586073392,0.6230552646518348,1.0078089246290989,0.305310690249955,0.8147179999582477,212.83278937173338,279.7112695587193
CPOP,random,edge_cloud,20,110,1.0,0.6,2,77.68115394222238,2.7398252802736938,0.6849563200684234,1.1688385700571218,0.27771907104341714,1.6652369999974326,212.83278937173338,279.7112695587193
HEFT-LC,random,edge_cloud,20,110,1.0,0.6,2,77.32911736687093,2.7522981849384776,0.6880745462346194,1.0095835922764596,0.2764604997462834,0.8597579999900518,212.83278937173338,279.7112695587193
Random,random,edge_cloud,20,110,1.0,0.6,2,1296.9081028215728,0.1641078414952387,0.04102696037380967,0.7188257514674207,4.636595818493881,0.1740090000339478,212.83278937173338,279.7112695587193
HEFT,random,highly_hetero,20,110,1.0,0.6,2,69.3729736472749,3.067949637763493,0.7669874094408733,1.0455660364819177,0.2480163697255378,0.8774649999736539,212.83278937173338,279.7112695587193
CPOP,random,highly_hetero,20,110,1.0,0.6,2,69.3729736472749,3.067949637763493,0.7669874094408733,1.0455660364819177,0.2480163697255378,1.6952810000248064,212.83278937173338,279.7112695587193
HEFT-LC,random,highly_hetero,20,110,1.0,0.6,2,69.3729736472749,3.067949637763493,0.7669874094408733,1.0455660364819177,0.2480163697255378,0.8823609999808468,212.83278937173338,279.7112695587193
Random,random,highly_hetero,20,110,1.0,0.6,2,304.7685405235318,0.6983423847032536,0.1745855961758134,0.9711823310433221,1.0895826292746214,0.17112800003360462,212.83278937173338,279.7112695587193
HEFT,random,homogeneous,20,116,1.0,0.6,3,182.23725437546875,1.1512555881602482,0.28781389704006205,0.4829467433704129,0.609916372088182,0.9180370000194671,209.80165747073903,298.79056000995627
CPOP,random,homogeneous,20,116,1.0,0.6,3,173.92418670579355,1.2062822396613246,0.30157055991533116,1.2794219655726733,0.5820939814832103,1.6620449999891207,209.80165747073903,298.79056000995627
HEFT-LC,random,homogeneous,20,116,1.0,0.6,3,177.38813053289257,1.1827265828918363,0.2956816457229591,0.2273068270825852,0.593687198574753,0.911958000017421,209.80165747073903,298.79056000995627
Random,random,homogeneous,20,116,1.0,0.6,3,262.5457923267699,0.7991050079736778,0.19977625199341945,0.38499062674211687,0.8786950709487655,0.17195600003105938,209.80165747073903,298.79056000995627
HEFT,random,cpu_gpu,20,116,1.0,0.6,3,64.17294969002123,3.2693160978910525,0.8173290244727631,1.3042085315144556,0.21477569334145918,0.8738160000234529,209.80165747073903,298.79056000995627
CPOP,random,cpu_gpu,20,116,1.0,0.6,3,71.20596684511912,2.946405571980799,0.7366013929951998,1.4107009941965731,0.23831397766631718,1.6178899999772511,209.80165747073903,298.79056000995627
HEFT-LC,random,cpu_gpu,20,116,1.0,0.6,3,64.17294969002123,3.2693160978910525,0.8173290244727631,1.3042085315144556,0.21477569334145918,0.8938860000284876,209.80165747073903,298.79056000995627
Random,random,cpu_gpu,20,116,1.0,0.6,3,203.87544659407442,1.0290678008346144,0.2572669502086536,0.6610044493230877,0.6823356353269022,0.20021999995378792,209.80165747073903,298.79056000995627
HEFT,random,edge_cloud,20,116,1.0,0.6,3,81.71482273800119,2.567485927778578,0.6418714819446445,1.0064149937533713,0.27348528927847754,0.8732310000141297,209.80165747073903,298.79056000995627
CPOP,random,edge_cloud,20,116,1.0,0.6,3,85.62716672562736,2.450176334141714,0.6125440835354286,1.3289719246888418,0.28657922366347216,1.6124539999964327,209.80165747073903,298.79056000995627
HEFT-LC,random,edge_cloud,20,116,1.0,0.6,3,99.15011762281698,2.116000086544106,0.5290000216360266,1.0012731584727879,0.3318381866532634,0.9526740000183054,209.80165747073903,298.79056000995627
Random,random,edge_cloud,20,116,1.0,0.6,3,1398.3748616787634,0.15003248643848616,0.03750812160962154,0.7493214184521139,4.680117275566427,0.1743999999916923,209.80165747073903,298.79056000995627
HEFT,random,highly_hetero,20,116,1.0,0.6,3,76.60862276273429,2.7386167497165284,0.6846541874291321,1.2925935627525584,0.25639572669291005,0.8691890000136482,209.80165747073903,298.79056000995627
CPOP,random,highly_hetero,20,116,1.0,0.6,3,89.11787672307207,2.354203950826655,0.5885509877066637,1.286234563226342,0.29826202246852274,1.622365000002901,209.80165747073903,298.79056000995627
HEFT-LC,random,highly_hetero,20,116,1.0,0.6,3,86.61452411040241,2.422245687147311,0.6055614217868277,1.0021619185762227,0.28988373698123615,0.8663640000463602,209.80165747073903,298.79056000995627
Random,random,highly_hetero,20,116,1.0,0.6,3,263.778128109041,0.7953716973228763,0.19884292433071907,0.8090520182766128,0.8828194843245765,0.19937700000127734,209.80165747073903,298.79056000995627
HEFT,random,homogeneous,20,98,1.0,0.6,4,128.9917031433009,1.5358322644484725,0.38395806611211813,0.41079528824467965,0.610806829544307,0.8391100000153529,198.10961953364097,211.1824834040171
CPOP,random,homogeneous,20,98,1.0,0.6,4,129.4967593773685,1.5298422947892207,0.3824605736973052,0.8415550559991384,0.6131983926414288,1.6596359999994093,198.10961953364097,211.1824834040171
HEFT-LC,random,homogeneous,20,98,1.0,0.6,4,127.09306762073633,1.5587759682127436,0.3896939920531859,0.2900557304670264,0.6018163323593096,0.8255920000124206,198.10961953364097,211.1824834040171
Random,random,homogeneous,20,98,1.0,0.6,4,194.91117692505085,1.0164097444746332,0.2541024361186583,0.30160250733215554,0.9229514388850267,0.16181199998754892,198.10961953364097,211.1824834040171
